timestamp,Delta,Theta,Alpha,Beta,Gamma,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,FO-NF,FO-FA,UF-NF,UF-FA,Label_Class
2025-11-09 18:22:28.488767,0.3242381745046522,0.17430187026951902,0.1458443122069402,0.22882405414753004,0.12679158887135847,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.489437,0.23490150401506793,0.17244678226527793,0.09391736248208639,0.33640180631992594,0.1623325449176419,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.490156,0.2019767430448718,0.33246483593525666,0.15366177188260238,0.22633787126999738,0.0855587778672718,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.490819,0.18526180740806902,0.2778982770998474,0.13149302002017324,0.2852061762805525,0.1201407191913579,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.491468,0.3696425640402095,0.24114456010105542,0.13077674522970836,0.1905639912241972,0.06787213940482949,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.492039,0.4685847193150536,0.178500864141203,0.10795413085602824,0.17157136426716202,0.07338892142055307,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.492678,0.228524164293173,0.2682940681355596,0.16998551438661758,0.2530271623183317,0.08016909086631807,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.493295,0.5305049265643356,0.20207412237606312,0.07284197290343604,0.14858102933699585,0.04599794881916939,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.493902,0.5190611262543705,0.21203733768868296,0.0682713975531439,0.13475292323096932,0.06587721527283343,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.494485,0.3688513767768224,0.1276695432228926,0.11473144324734243,0.25750332253514735,0.13124431421779528,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.495163,0.2777999089711033,0.18480628167198007,0.08358330257792404,0.31441554503932545,0.13939496173966712,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.495985,0.15473777984170917,0.20248016933887894,0.08501229759545634,0.36485520090456386,0.19291455231939172,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.496662,0.3615470599185124,0.3571367744726369,0.09373016266629298,0.104964349997705,0.08262165294485271,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.497451,0.3784389676688348,0.14790556772106916,0.1975731540383235,0.20126072493464037,0.07482158563713234,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.498109,0.34144845038603433,0.1790158302731967,0.0900428409967255,0.2887626669602346,0.10073021138380873,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.498877,0.3039358629637444,0.25564813768895295,0.11395503446874031,0.23840662247626343,0.08805434240229898,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.499623,0.24356838839367634,0.16788379899328087,0.1661890227329306,0.28508398209345354,0.13727480778665863,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.500199,0.27054354313468926,0.2806619497255813,0.091732855994755,0.24867561142769648,0.10838603971727791,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.500761,0.2887872841104099,0.1841630149825423,0.1492231897369198,0.2542269485479529,0.12359956262217515,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.501332,0.6097965658921659,0.237489091291016,0.033148258701037506,0.08107889032946863,0.03848719378631187,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.501882,0.33230860514783195,0.1955698888412323,0.10581757674579656,0.21359834989091372,0.15270557937422546,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.502452,0.3393486975335914,0.16917088341738631,0.1354293785979213,0.21295434966520388,0.143096690785897,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.503001,0.3465625022007374,0.0879823562063942,0.1458490869669646,0.30776894931185306,0.11183710531405067,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.503568,0.28044257551541685,0.1810168531358947,0.13847203799813487,0.2728310368362318,0.12723749651432187,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.504121,0.3404965700118071,0.19335497585202233,0.20741100358455958,0.17206395130405527,0.0866734992475557,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.504688,0.38539004259280385,0.30623351188194353,0.1393988757963285,0.1264285551362107,0.04254901459271359,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.505268,0.3137129949146779,0.20161942228088137,0.17993789492403708,0.23609651397877118,0.06863317390163257,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.505912,0.2713192659552781,0.2533243512731732,0.16649544546441178,0.21398854910726636,0.09487238819987058,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.506556,0.28716517212788334,0.3565544953391433,0.10647024088119386,0.18443678832928193,0.06537330332249754,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.507220,0.284776696894043,0.46885499152719834,0.10618372456626128,0.10762155710510846,0.03256302990738891,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.507879,0.22109949896065964,0.1930922352180998,0.16208602720564103,0.3199501963984552,0.10377204221714444,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.508527,0.21390083034837268,0.21290342419270278,0.13075177738157912,0.33295497529728174,0.1094889927800636,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.509213,0.3524384801509537,0.30229788684869324,0.1478578724306488,0.13390683960242042,0.06349892096728382,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.509924,0.42041073338053025,0.3215501645788704,0.10674645243140556,0.10637558071625264,0.04491706889294119,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.510612,0.12085080991501164,0.17672541830516245,0.11426961370604924,0.3390000462056059,0.24915411186817074,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.511262,0.1783395809110339,0.2882723605971262,0.17994009248268278,0.18356197045539202,0.16988599555376516,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.511903,0.37724863412676374,0.20039899721551258,0.12211227792844666,0.20184767798897515,0.0983924127403017,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.512551,0.4895230071702924,0.2728821316380714,0.07163842801218931,0.11625161152915223,0.049704821650294745,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.513144,0.2810354300587072,0.34888815573852583,0.1468179588589326,0.1924058436630029,0.030852611680831456,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.513746,0.6332132160375135,0.1818096853367349,0.09466174952371735,0.06876507297596238,0.0215502761260719,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.514316,0.29246348067460815,0.3407547451620295,0.1510691814476322,0.15195661116798234,0.06375598154774778,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.514889,0.17530842119349915,0.45044864025790204,0.16423331280465872,0.13630484680627342,0.07370477893766667,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.515485,0.5260188495372703,0.21569863979444318,0.08936356872611062,0.10933534298297268,0.05958359895920317,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.516068,0.4315652476653972,0.18043160575980668,0.08142377565137829,0.2112617871978267,0.09531758372559113,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.516648,0.24705804296789552,0.14955631142151765,0.11134762098710535,0.38729027624582874,0.10474774837765279,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.517220,0.168468548564891,0.12205759746310964,0.1285100473582973,0.4218847440991188,0.15907906251458326,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.517788,0.09685605374095267,0.2040231383357292,0.18141627089458998,0.340013253737308,0.17769128329142006,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.518360,0.21912984427323182,0.14883784358686988,0.13688683316684466,0.36961305350484597,0.1255324254682078,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.518932,0.3319332780495902,0.23704224924167355,0.13355006750097975,0.21737829313177595,0.08009611207598051,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.519504,0.47069033311695013,0.2234240887618113,0.0869114833730912,0.15514378290739006,0.06383031184075726,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.520140,0.25736876810713344,0.2644180720554224,0.14771651266047559,0.25776606459641943,0.07273058258054918,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.520726,0.30556336369478626,0.1679338900585983,0.14695578220572617,0.2810156975164889,0.09853126652440043,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.521326,0.29989092872388196,0.23511929863635897,0.16370464842934426,0.23239070751169905,0.06889441669871577,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
2025-11-09 18:22:28.521897,0.2889534514006891,0.22126604292959304,0.10642304419673519,0.2667136199005678,0.11664384157241478,0.9926323050005389,-0.5592333146682897,2.251845823493609,906.0,0.0012510783001432847,-0.010040066502935433,0.1875,0.0625,0.5625,0.1875,2
