timestamp,Delta,Theta,Alpha,Beta,Gamma,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,FO-NF,FO-FA,UF-NF,UF-FA,Label_Class
2025-11-09 15:43:46.522180,0.08603716903919824,0.15287708211286632,0.25367134775575223,0.33775472978925297,0.1696596713029302,0.9677585283502891,-0.4825850116731518,0.9435468326848245,7038.0,0.0030004070065931692,0.13695465760781453,0.375,0.125,0.375,0.125,0
2025-11-09 15:43:46.522849,0.2591672252617799,0.18538759667211857,0.1703196948496893,0.23147769147414388,0.15364779174226842,0.9677585283502891,-0.4825850116731518,0.9435468326848245,7038.0,0.0030004070065931692,0.13695465760781453,0.375,0.125,0.375,0.125,0
2025-11-09 15:43:46.523505,0.1472557380296909,0.20760038507884832,0.15783671136588928,0.24190726234600132,0.24539990317957003,0.9677585283502891,-0.4825850116731518,0.9435468326848245,7038.0,0.0030004070065931692,0.13695465760781453,0.375,0.125,0.375,0.125,0
2025-11-09 15:43:46.524220,0.08838882472505073,0.0882807734223497,0.14839536633213715,0.3899543922064885,0.2849806433139739,0.9677585283502891,-0.4825850116731518,0.9435468326848245,7038.0,0.0030004070065931692,0.13695465760781453,0.375,0.125,0.375,0.125,0
2025-11-09 15:43:46.524845,0.09784826906628746,0.13538010170086207,0.14754661470498517,0.37874769418389354,0.24047732034397182,0.9677585283502891,-0.4825850116731518,0.9435468326848245,7038.0,0.0030004070065931692,0.13695465760781453,0.375,0.125,0.375,0.125,0
2025-11-09 15:43:46.525612,0.08495673355357178,0.2207760781327688,0.16305112782685863,0.3352873036844056,0.1959287568023951,0.9677585283502891,-0.4825850116731518,0.9435468326848245,7038.0,0.0030004070065931692,0.13695465760781453,0.375,0.125,0.375,0.125,0
2025-11-09 15:44:33.360146,0.0863296904590179,0.20280115346801583,0.16524959755132246,0.386036925993965,0.1595826325276788,0.9652485395283247,-0.283835452991453,2.166807692307692,7833.0,0.11328266595600579,0.2034113460505062,0.25,0.0,0.75,0.0,2
2025-11-09 15:44:33.360985,0.09465675227025101,0.23992982984870598,0.14883426689320398,0.2800544395432258,0.23652471144461323,0.9652485395283247,-0.283835452991453,2.166807692307692,7833.0,0.11328266595600579,0.2034113460505062,0.25,0.0,0.75,0.0,2
2025-11-09 15:44:33.361644,0.09491229017112623,0.17725248843871047,0.2206726945949728,0.34178059357826945,0.16538193321692102,0.9652485395283247,-0.283835452991453,2.166807692307692,7833.0,0.11328266595600579,0.2034113460505062,0.25,0.0,0.75,0.0,2
2025-11-09 15:44:33.362281,0.10954735997287005,0.23411319545720155,0.19282497232227372,0.22802841274782312,0.23548605949983165,0.9652485395283247,-0.283835452991453,2.166807692307692,7833.0,0.11328266595600579,0.2034113460505062,0.25,0.0,0.75,0.0,2
